id,log_price,property_type,accommodates,bathrooms,bed_type,cancellation_policy,cleaning_fee,city,host_has_profile_pic,host_identity_verified,number_of_reviews,review_scores_rating,bedrooms,beds
11150526,5.129898715,Loft,4,1,Real Bed,strict,TRUE,LA,t,t,6,100,1,2
14199146,5.192956851,House,2,1,Real Bed,flexible,FALSE,SF,t,t,0,,1,1
16740779,4.624972813,Apartment,2,1,Real Bed,moderate,TRUE,NYC,t,t,17,85,0,1
18627135,4.859812404,House,2,1,Real Bed,moderate,TRUE,LA,t,f,0,,1,1
225205,3.401197382,Apartment,1,1,Couch,flexible,FALSE,LA,t,f,36,90,1,1
13331968,5.010635294,Apartment,2,1,Real Bed,flexible,FALSE,NYC,t,t,0,,1,1
16416143,5.991464547,Apartment,4,2,Real Bed,flexible,FALSE,NYC,t,t,0,,3,4
12384692,4.859812404,Apartment,3,1,Real Bed,strict,TRUE,NYC,t,t,0,,1,2
16270454,4.976733742,Apartment,1,1,Real Bed,flexible,FALSE,NYC,t,f,0,,1,1
15294943,4.700480366,Apartment,4,1,Real Bed,flexible,FALSE,NYC,t,f,5,90,1,4
16929145,3.555348061,Apartment,2,0,Real Bed,moderate,TRUE,LA,t,f,15,88,1,1
13923267,5.926926026,Apartment,8,2,Real Bed,strict,TRUE,NYC,t,f,0,,3,4
2091153,6.684611728,House,6,2.5,Real Bed,strict,FALSE,DC,t,f,0,,2,4
17889536,4.59511985,Apartment,2,1,Real Bed,flexible,TRUE,NYC,t,f,1,100,1,1
1074406,5.736572297,Apartment,2,1,Real Bed,strict,FALSE,NYC,t,t,0,,1,1
6261296,4.442651256,Apartment,2,1,Real Bed,strict,TRUE,NYC,t,t,16,94,1,1
18089318,4.442651256,Apartment,2,1,Real Bed,strict,TRUE,Chicago,t,t,14,89,0,1
4833294,5.192956851,Apartment,2,1,Futon,strict,TRUE,LA,t,f,2,90,1,1
131747,5.192956851,Apartment,4,1,Real Bed,flexible,FALSE,NYC,t,f,2,80,2,2
16445600,5.669880923,Apartment,3,1,Real Bed,moderate,TRUE,NYC,t,t,23,99,1,1
7327920,5.926926026,Apartment,5,1,Real Bed,moderate,TRUE,SF,t,t,7,100,2,2
16243107,5.272999559,Apartment,5,2,Real Bed,strict,TRUE,Boston,t,f,0,,2,1
13725947,4.442651256,Apartment,1,1,Real Bed,moderate,TRUE,NYC,t,f,1,100,1,1
17880165,4.060443011,House,1,1,Real Bed,moderate,FALSE,NYC,t,t,4,100,1,1
17861841,4.442651256,Apartment,2,1,Real Bed,moderate,TRUE,NYC,t,f,8,100,0,1
16630434,5.135798437,Apartment,2,1,Real Bed,strict,TRUE,NYC,t,t,10,96,1,1
6832557,4.787491743,Apartment,2,1,Real Bed,flexible,TRUE,LA,t,f,1,100,1,1
9168586,5.075173815,Apartment,2,1,Real Bed,strict,TRUE,Boston,t,t,58,98,1,1
15188419,4.605170186,Loft,2,1,Real Bed,flexible,FALSE,DC,t,t,1,80,0,1
469810,4.700480366,Apartment,2,1.5,Real Bed,flexible,TRUE,NYC,t,t,11,94,1,1
5029761,3.951243719,Apartment,2,1,Real Bed,moderate,TRUE,NYC,t,f,15,92,1,1
2739703,4.709530201,House,2,1,Real Bed,moderate,TRUE,LA,t,t,79,98,1,1
5586306,4.49980967,Apartment,4,1,Real Bed,moderate,FALSE,DC,t,t,98,94,1,1
11077219,4.691347882,Apartment,4,1,Real Bed,strict,TRUE,LA,t,t,17,85,1,2
12414037,4.007333185,Apartment,7,1,Real Bed,strict,TRUE,LA,t,t,2,100,1,2
16959968,4.744932128,Apartment,2,1,Real Bed,strict,TRUE,NYC,t,t,12,93,0,1
15888389,4.634728988,Apartment,4,1,Real Bed,moderate,TRUE,NYC,t,t,1,100,0,2
20773540,6.856461985,House,8,4,Real Bed,moderate,TRUE,LA,t,t,12,98,4,4
18388570,4.605170186,Apartment,2,1,Real Bed,flexible,FALSE,DC,t,f,0,,0,1
20620600,5.220355825,Apartment,3,1,Real Bed,moderate,TRUE,SF,t,f,0,,1,1
15954428,5.075173815,Apartment,1,1,Real Bed,strict,TRUE,LA,t,f,0,,1,1
17587897,3.36729583,Apartment,2,1,Real Bed,flexible,TRUE,Chicago,t,t,0,,0,1
21051935,5.616771098,Apartment,6,1,Real Bed,strict,TRUE,NYC,t,f,1,60,2,3
18003619,4.59511985,Apartment,4,1,Real Bed,moderate,TRUE,LA,t,t,43,94,1,1
8937240,5.480638923,House,8,1.5,Real Bed,strict,TRUE,LA,t,f,0,,3,4
6473307,4.248495242,Apartment,2,4,Real Bed,strict,FALSE,LA,t,t,187,94,1,1
6337168,5.220355825,Apartment,3,1,Real Bed,moderate,TRUE,NYC,t,f,5,100,0,1
18314694,5.293304825,House,2,1,Real Bed,strict,TRUE,NYC,t,t,63,94,1,1
13896597,3.828641396,House,1,1,Real Bed,flexible,FALSE,LA,t,f,0,,1,1
3084267,5.783825182,Apartment,4,1,Real Bed,flexible,FALSE,DC,t,t,1,100,0,2
17649894,4.709530201,Apartment,2,1,Real Bed,flexible,TRUE,NYC,t,f,17,93,1,1
142177,4.477336814,House,2,1,Real Bed,flexible,TRUE,Boston,t,t,0,,1,1
15438016,3.63758616,Apartment,2,1,Real Bed,flexible,FALSE,LA,t,f,2,90,1,2
12981814,3.555348061,Apartment,1,2,Real Bed,moderate,FALSE,LA,t,f,4,100,1,1
9635607,4.65396035,Apartment,2,1,Real Bed,moderate,TRUE,NYC,t,f,13,100,0,1
16599054,3.828641396,House,2,1,Real Bed,strict,TRUE,DC,t,t,78,97,1,1
14505006,5.081404365,Apartment,1,1,Real Bed,flexible,FALSE,LA,t,t,0,,1,1
8152867,5.164785974,Apartment,4,1,Real Bed,moderate,TRUE,NYC,t,t,13,94,1,3
16670882,4.605170186,House,2,1.5,Real Bed,strict,TRUE,SF,t,t,7,95,1,1
21054696,4.369447852,House,2,1,Real Bed,flexible,FALSE,LA,t,t,18,94,1,1
10588426,4.59511985,House,2,1,Real Bed,flexible,FALSE,DC,t,f,0,,1,1
9862763,3.688879454,House,1,1,Real Bed,strict,TRUE,NYC,t,f,8,80,1,1
17909363,5.703782475,Apartment,4,1.5,Real Bed,flexible,TRUE,SF,t,f,0,,2,2
9588196,4.912654886,Townhouse,6,1,Real Bed,moderate,TRUE,NYC,t,t,30,99,1,3
9379983,4.442651256,Apartment,4,1,Real Bed,flexible,TRUE,Chicago,t,f,55,95,1,1
15639615,4.828313737,Apartment,4,1,Real Bed,strict,TRUE,DC,t,t,54,98,1,1
14205033,4.17438727,House,2,1.5,Real Bed,flexible,TRUE,LA,t,t,7,100,1,1
12388682,4.605170186,House,2,1,Real Bed,flexible,TRUE,LA,t,t,27,93,1,1
2935269,4.941642423,Apartment,2,1,Real Bed,strict,FALSE,SF,t,f,52,95,0,1
10040637,4.248495242,Apartment,2,1,Real Bed,strict,TRUE,NYC,t,t,42,95,1,1
10236473,4.007333185,House,2,1.5,Real Bed,flexible,TRUE,NYC,t,t,5,100,1,1
6968737,3.496507561,Apartment,1,1,Real Bed,flexible,TRUE,LA,t,t,0,,1,1
18393239,5.940171253,House,6,2,Real Bed,moderate,TRUE,SF,t,f,17,96,3,4
16620641,5.393627546,Apartment,2,1,Real Bed,flexible,TRUE,NYC,t,f,2,100,1,1
17992312,4.007333185,Apartment,2,1,Real Bed,strict,TRUE,NYC,t,f,12,90,1,1
9773252,5.010635294,Apartment,2,1,Real Bed,moderate,TRUE,NYC,t,t,0,,0,2
4264211,4.007333185,Apartment,2,1,Real Bed,flexible,TRUE,NYC,t,t,0,,1,1
12544062,3.912023005,House,3,2,Real Bed,strict,FALSE,NYC,t,t,31,92,1,1
2526345,4.605170186,Apartment,3,1,Real Bed,strict,TRUE,NYC,t,t,27,88,1,2
15247678,3.36729583,House,4,1,Real Bed,flexible,TRUE,NYC,t,t,4,100,1,4
2254469,5.036952602,Apartment,4,1,Real Bed,moderate,TRUE,NYC,t,t,30,92,2,3
21106002,6.396929655,Apartment,8,2,Real Bed,strict,FALSE,NYC,t,f,16,86,3,5
2484207,5.703782475,Apartment,2,1,Real Bed,moderate,TRUE,NYC,t,f,1,100,1,1
9366080,4.442651256,House,4,1,Real Bed,moderate,TRUE,LA,t,f,0,,3,5
10074308,4.828313737,Apartment,4,1,Real Bed,flexible,TRUE,NYC,t,f,0,,1,2
16263502,5.703782475,Apartment,4,1,Real Bed,strict,TRUE,SF,t,f,5,96,2,4
15194928,4.356708827,Apartment,2,1.5,Real Bed,moderate,FALSE,NYC,t,t,0,,4,1
13576818,4.700480366,Apartment,2,1,Real Bed,strict,FALSE,NYC,t,f,6,83,1,1
5094335,4.442651256,Apartment,4,1,Real Bed,strict,TRUE,LA,t,t,9,87,0,2
4738113,6.396929655,Apartment,4,1,Real Bed,strict,FALSE,DC,t,f,0,,1,2
7346941,3.555348061,Apartment,1,2,Real Bed,moderate,TRUE,LA,t,t,2,100,1,1
13707814,3.891820298,House,2,2,Real Bed,strict,TRUE,LA,t,f,27,99,1,1
18054278,4.59511985,Apartment,6,1,Real Bed,strict,TRUE,LA,t,f,26,82,2,4
2197591,5.834810737,Apartment,5,2,Real Bed,strict,TRUE,Boston,t,t,0,,2,2
15343791,4.369447852,Apartment,2,1,Real Bed,moderate,FALSE,NYC,t,t,75,95,1,1
16315222,5.010635294,Apartment,4,1,Real Bed,flexible,FALSE,NYC,t,t,8,88,1,2
6197217,5.293304825,Apartment,6,2,Real Bed,moderate,TRUE,DC,t,t,43,100,2,2
14655794,3.496507561,Apartment,1,1,Real Bed,moderate,TRUE,NYC,t,t,3,93,1,1
9260911,5.075173815,Apartment,6,2,Real Bed,moderate,TRUE,LA,t,t,17,98,2,4
19700646,4.934473933,House,6,1,Real Bed,moderate,TRUE,LA,t,t,0,,2,3
16707697,5.164785974,Apartment,2,1,Real Bed,strict,FALSE,Boston,t,t,128,95,1,1
17333246,4.859812404,Apartment,4,1,Real Bed,strict,TRUE,LA,t,t,6,100,1,2
14714654,3.912023005,Apartment,1,1,Real Bed,flexible,FALSE,NYC,t,t,0,,1,1
16014394,4.007333185,House,1,1,Real Bed,moderate,TRUE,NYC,t,t,60,93,1,1
4099682,4.828313737,Apartment,2,1,Real Bed,moderate,TRUE,SF,t,t,90,98,1,1
7921643,3.80666249,Apartment,1,1,Real Bed,flexible,TRUE,NYC,t,t,1,100,1,1
8780339,4.59511985,Apartment,2,1,Real Bed,flexible,TRUE,LA,t,t,1,100,1,1
3883401,4.382026635,Apartment,2,1,Real Bed,strict,TRUE,NYC,t,t,52,96,1,1
17100621,5.293304825,Apartment,3,1,Real Bed,strict,TRUE,DC,t,t,0,,1,1
8741446,4.859812404,Apartment,3,1,Real Bed,strict,TRUE,Boston,t,t,15,94,1,2
16352907,5.293304825,Apartment,2,1,Real Bed,flexible,TRUE,NYC,t,f,4,90,1,1
20724,4.934473933,House,2,1,Real Bed,strict,TRUE,LA,t,t,2,80,1,1
7489397,4.317488114,Apartment,2,1,Real Bed,moderate,FALSE,NYC,t,f,1,100,1,1
728875,5.700443573,House,4,2,Real Bed,strict,TRUE,LA,t,t,11,93,3,3
11638339,5.556828062,Apartment,6,2,Real Bed,strict,FALSE,LA,t,t,22,95,2,3
12497789,4.976733742,Loft,2,1,Real Bed,strict,TRUE,NYC,t,t,14,97,1,1
7894983,4.86753445,Apartment,2,1,Real Bed,flexible,FALSE,NYC,t,f,2,100,1,1
1602772,5.298317367,Loft,4,2,Real Bed,moderate,TRUE,Chicago,t,t,18,95,2,2
15787428,4.65396035,Apartment,3,1,Real Bed,flexible,TRUE,DC,t,t,14,92,1,1
18476541,4.828313737,House,3,1,Real Bed,moderate,TRUE,SF,t,t,254,95,0,1
13800319,4.248495242,Apartment,2,1,Real Bed,strict,TRUE,NYC,t,t,21,93,1,1
1728853,5.010635294,Apartment,2,1,Real Bed,strict,FALSE,NYC,t,f,1,80,1,1
337960,5.323009979,Apartment,4,1,Real Bed,strict,TRUE,NYC,t,t,6,90,2,2
20955156,5.666426688,House,10,3,Real Bed,moderate,TRUE,LA,t,t,7,97,5,5
7602426,3.465735903,Apartment,1,1.5,Real Bed,flexible,FALSE,Boston,t,f,1,20,1,1
13327413,4.744932128,Apartment,2,1,Real Bed,strict,TRUE,NYC,t,t,4,95,1,1
15289766,5.187385806,Apartment,2,1,Real Bed,strict,TRUE,NYC,t,t,3,100,1,1
20432170,4.59511985,Apartment,1,1,Real Bed,flexible,FALSE,LA,t,f,4,,1,1
14093209,4.454347296,Apartment,1,1,Real Bed,flexible,FALSE,NYC,t,f,0,,1,1
17384804,4.905274778,Apartment,2,1,Real Bed,moderate,TRUE,NYC,t,t,135,93,0,1
755032,5.272999559,Apartment,4,1,Real Bed,moderate,TRUE,LA,t,t,29,99,2,2
15115673,4.59511985,Apartment,2,1,Real Bed,moderate,TRUE,LA,t,t,7,91,1,1
8595359,5.988961417,Apartment,4,1,Real Bed,strict,FALSE,NYC,t,t,13,93,2,2
7939196,4.86753445,Apartment,6,1,Real Bed,strict,TRUE,NYC,t,t,12,82,1,3
5105516,4.49980967,Apartment,1,1,Real Bed,moderate,TRUE,SF,t,t,11,100,1,1
18341150,4.025351691,Apartment,2,1,Real Bed,strict,TRUE,Chicago,t,f,0,,1,1
6224858,6.548219103,Townhouse,16,2,Real Bed,flexible,FALSE,SF,t,t,0,,6,10
14575962,4.976733742,House,4,1,Real Bed,strict,TRUE,LA,t,t,55,95,0,2
9929790,6.395261598,Apartment,8,2,Real Bed,strict,TRUE,NYC,t,f,0,,2,4
9651070,4.584967479,Apartment,2,1,Real Bed,flexible,FALSE,LA,t,t,0,,1,1
17191563,4.007333185,House,2,1,Real Bed,moderate,TRUE,DC,t,t,12,93,1,1
14101449,4.394449155,Apartment,2,1,Real Bed,strict,TRUE,NYC,t,t,64,91,1,1
1466880,4.077537444,Apartment,1,1,Real Bed,moderate,TRUE,NYC,t,t,10,90,1,1
14319849,5.164785974,Loft,4,1,Real Bed,moderate,TRUE,NYC,t,t,44,99,1,2
13453710,3.401197382,House,1,2,Real Bed,flexible,TRUE,DC,t,f,2,100,1,1
434792,5.521460918,Apartment,8,2,Real Bed,strict,TRUE,SF,t,t,54,94,2,4
10803794,5.068904202,Apartment,4,2,Real Bed,strict,TRUE,NYC,t,f,36,98,2,2
19664338,5.293304825,Apartment,4,1,Real Bed,strict,TRUE,NYC,t,t,0,,1,1
12530488,6.396929655,House,5,1,Real Bed,strict,TRUE,SF,t,t,0,,2,2
15581030,4.941642423,Apartment,4,1,Real Bed,moderate,TRUE,DC,t,t,7,91,1,1
8990226,4.828313737,House,2,1,Real Bed,flexible,TRUE,LA,t,f,0,,2,2
10628277,6.214608098,Apartment,2,1.5,Real Bed,flexible,FALSE,Boston,t,t,0,,1,1
16780250,4.605170186,House,3,1,Real Bed,strict,TRUE,LA,t,t,99,94,1,1
6799722,5.023880521,House,6,1,Real Bed,strict,TRUE,LA,t,t,14,99,2,2
618865,6.907755279,Apartment,2,1,Real Bed,flexible,FALSE,NYC,t,t,0,,1,2
1135064,5.010635294,Apartment,3,1,Real Bed,flexible,TRUE,NYC,t,f,0,,2,3
16710236,4.189654742,Apartment,2,1,Real Bed,strict,TRUE,NYC,t,t,6,100,1,1
19564384,4.219507705,Apartment,1,1,Real Bed,strict,TRUE,Chicago,t,t,18,99,1,1
15644082,5.560681631,Apartment,2,1,Real Bed,moderate,TRUE,NYC,t,f,0,,1,1
14234871,4.691347882,Apartment,2,1,Real Bed,strict,FALSE,NYC,t,t,191,90,1,1
5631995,5.988961417,House,11,3.5,Real Bed,strict,TRUE,DC,t,t,57,99,4,6
4083049,5.298317367,Apartment,2,1,Real Bed,moderate,TRUE,NYC,t,f,19,96,1,1
21150388,6.684611728,Apartment,4,2.5,Real Bed,strict,TRUE,SF,t,t,4,100,2,2
5774013,4.828313737,Apartment,3,1,Real Bed,moderate,TRUE,LA,t,t,0,,1,1
7611169,4.49980967,Apartment,1,1,Real Bed,flexible,FALSE,NYC,t,f,0,,1,1
14994292,5.135798437,Apartment,2,1,Real Bed,strict,TRUE,NYC,t,f,4,90,0,1
11679583,5.043425117,House,4,1,Real Bed,flexible,TRUE,LA,t,t,6,100,2,2
10351722,4.744932128,Apartment,3,1,Real Bed,strict,TRUE,NYC,t,t,11,94,1,2
245504,4.094344562,Apartment,1,2,Real Bed,strict,TRUE,NYC,t,t,24,96,1,1
4619162,5.192956851,Apartment,2,1.5,Real Bed,flexible,TRUE,NYC,t,f,43,92,1,1
2586923,4.605170186,Apartment,2,1.5,Real Bed,flexible,FALSE,NYC,t,f,0,,1,1
15275345,4.234106505,Apartment,2,1,Real Bed,flexible,FALSE,DC,t,f,28,96,1,1
7493312,5.347107531,Apartment,5,1,Real Bed,strict,TRUE,NYC,t,t,13,89,2,2
10968594,5.170483995,Apartment,4,1,Real Bed,flexible,FALSE,NYC,t,f,0,,0,1
14949545,4.700480366,Apartment,2,1,Real Bed,moderate,TRUE,NYC,t,f,12,90,1,1
11742647,3.891820298,Apartment,2,1,Real Bed,flexible,TRUE,NYC,t,f,66,96,1,2
18529703,4.094344562,Apartment,2,1,Real Bed,strict,FALSE,DC,t,t,1,100,1,1
8763676,4.553876892,Apartment,2,1,Real Bed,strict,TRUE,LA,t,t,3,87,1,1
18329276,3.80666249,Apartment,2,1,Airbed,moderate,TRUE,NYC,t,t,1,100,1,1
11679582,4.859812404,Apartment,4,1,Real Bed,strict,TRUE,NYC,t,f,25,89,1,2
19905148,4.49980967,Apartment,1,1,Real Bed,flexible,TRUE,Boston,t,f,0,,1,1
14574198,4.779123493,Apartment,2,1,Pull-out Sofa,moderate,TRUE,NYC,t,t,3,100,1,1
5761831,4.779123493,Apartment,2,1,Real Bed,strict,TRUE,LA,t,t,12,100,1,1
16425763,4.553876892,Apartment,2,1,Real Bed,flexible,FALSE,NYC,t,t,0,,1,1
15656661,5.010635294,Apartment,5,1.5,Real Bed,moderate,TRUE,SF,t,t,3,100,2,3
16822873,3.688879454,Apartment,1,1,Real Bed,flexible,FALSE,NYC,t,f,0,,1,1
3907865,5.293304825,Apartment,4,1,Real Bed,strict,TRUE,LA,t,t,1,80,1,2
1708262,4.477336814,Apartment,3,1,Real Bed,strict,TRUE,NYC,t,f,0,,1,2
14690075,5.517452896,Apartment,3,1,Real Bed,flexible,FALSE,NYC,t,t,51,93,1,1
15942713,5.272999559,Apartment,8,1,Real Bed,strict,TRUE,NYC,t,f,13,82,2,2
19880329,4.59511985,House,4,1,Real Bed,strict,TRUE,LA,t,t,30,97,1,2
11750272,5.043425117,Apartment,4,1,Real Bed,strict,FALSE,Chicago,t,f,0,,2,2
1850140,5.703782475,Apartment,6,2,Real Bed,strict,TRUE,NYC,t,f,32,99,1,3
10733505,3.555348061,House,4,2,Real Bed,strict,TRUE,NYC,t,t,19,75,1,4
18072133,4.317488114,Apartment,2,1,Real Bed,strict,TRUE,NYC,t,t,7,100,1,1
288726,3.912023005,Apartment,1,1,Real Bed,flexible,TRUE,NYC,t,t,0,,1,1
708802,5.703782475,House,8,1.5,Real Bed,moderate,TRUE,Chicago,t,t,1,100,1,2
1912357,5.075173815,Apartment,2,2,Real Bed,moderate,TRUE,SF,t,t,8,97,1,1
13045369,4.605170186,Apartment,2,1,Real Bed,moderate,TRUE,NYC,t,t,1,,1,1
18136478,4.077537444,House,3,1,Real Bed,strict,FALSE,NYC,t,f,10,80,1,2
16856660,3.663561646,House,4,3.5,Real Bed,strict,TRUE,Boston,t,t,5,100,1,2
20973084,4.248495242,Apartment,1,1,Real Bed,flexible,TRUE,NYC,,,0,,1,1
14299164,4.48863637,Apartment,2,2,Real Bed,moderate,TRUE,NYC,t,t,2,90,1,1
19200270,3.80666249,House,2,1,Real Bed,strict,TRUE,LA,t,f,0,,1,1
15462217,4.700480366,Apartment,3,1,Real Bed,strict,TRUE,SF,t,t,139,93,1,2
4873463,3.871201011,Apartment,3,1,Real Bed,strict,TRUE,NYC,t,t,125,96,1,1
13858626,5.521460918,House,5,2,Real Bed,strict,FALSE,NYC,t,t,2,100,3,3
12549742,5.003946306,Apartment,2,1,Real Bed,strict,TRUE,NYC,t,t,129,97,0,1
16808544,5.075173815,House,2,1,Real Bed,moderate,TRUE,SF,t,t,28,98,1,1
8036967,3.465735903,Apartment,1,1,Real Bed,strict,TRUE,LA,t,t,6,100,0,1
4281241,4.442651256,Loft,4,1,Real Bed,strict,TRUE,Chicago,t,t,14,94,1,1
18273151,4.941642423,Apartment,4,1,Real Bed,moderate,TRUE,NYC,t,t,7,100,1,1
15772118,4.143134726,Apartment,2,1,Real Bed,flexible,FALSE,LA,t,f,1,100,1,1
17269656,4.49980967,Apartment,2,1,Real Bed,flexible,FALSE,NYC,t,f,0,,1,1
18464508,5.010635294,Apartment,2,1,Real Bed,strict,TRUE,NYC,t,t,3,93,1,1
10060797,6.388561406,House,8,2.5,Real Bed,strict,TRUE,SF,t,f,1,100,4,5
18714825,5.560681631,Loft,3,1,Real Bed,moderate,TRUE,NYC,t,t,3,100,1,2
9545064,5.075173815,Apartment,1,1,Real Bed,flexible,TRUE,NYC,t,f,0,,1,1
9694633,4.382026635,Apartment,2,1,Real Bed,moderate,FALSE,NYC,t,t,0,,1,1
15937164,5.703782475,Apartment,6,1,Real Bed,flexible,FALSE,DC,t,f,0,,3,1
13660425,6.192362489,House,5,2,Real Bed,strict,TRUE,LA,t,t,43,98,3,3
18894648,5.298317367,Apartment,4,1,Real Bed,strict,TRUE,NYC,t,t,5,92,1,2
10422846,4.976733742,Loft,7,2,Real Bed,flexible,FALSE,LA,t,t,0,,2,6
4638668,4.744932128,Apartment,3,1,Real Bed,moderate,TRUE,NYC,t,f,24,95,1,3
13600935,4.691347882,Apartment,2,1,Real Bed,strict,TRUE,LA,t,t,74,97,1,1
6625283,4.248495242,Apartment,2,1,Real Bed,strict,FALSE,LA,t,f,3,93,1,2
212297,3.33220451,Apartment,1,1,Real Bed,flexible,FALSE,LA,t,f,0,,1,1
4874722,4.48863637,Townhouse,1,2.5,Real Bed,strict,TRUE,LA,t,t,79,100,1,1
15629616,5.298317367,Apartment,3,1,Real Bed,flexible,TRUE,NYC,,,7,91,1,2
3792523,4.718498871,House,5,1.5,Real Bed,strict,TRUE,SF,t,t,318,87,1,2
400478,6.228511004,House,2,2.5,Real Bed,flexible,FALSE,DC,t,t,0,,1,2
13083240,3.610917913,House,1,1,Real Bed,moderate,TRUE,NYC,t,t,9,82,1,1
9015954,5.293304825,Apartment,5,2,Real Bed,strict,FALSE,DC,t,f,1,,2,2
449660,3.80666249,House,2,1,Real Bed,strict,TRUE,LA,t,t,0,,1,1
1609676,3.80666249,Loft,1,1.5,Real Bed,flexible,TRUE,NYC,t,t,6,90,1,1
1109548,4.941642423,Apartment,2,1,Real Bed,moderate,TRUE,LA,t,t,33,96,0,1
5132940,5.416100402,Apartment,2,1,Real Bed,strict,FALSE,Boston,t,t,187,85,1,1
454188,5.187385806,Apartment,4,1,Real Bed,strict,TRUE,DC,t,t,33,96,1,1
16415389,4.248495242,House,2,1,Real Bed,flexible,FALSE,LA,t,f,0,,1,1
20304639,3.912023005,House,3,1,Real Bed,flexible,FALSE,LA,t,t,0,,1,3
16918135,5.703782475,House,9,3.5,Real Bed,strict,TRUE,Boston,t,t,1,100,4,5
18841599,4.700480366,Apartment,2,1,Real Bed,moderate,TRUE,SF,t,t,0,,1,1
10752160,7.13089883,Loft,16,1,Real Bed,flexible,FALSE,LA,t,t,0,,0,1
20676044,4.382026635,Apartment,2,1,Real Bed,flexible,TRUE,NYC,t,t,35,92,1,1
18239740,4.86753445,Apartment,5,1,Real Bed,strict,TRUE,NYC,t,f,14,97,3,3
6522149,5.370638028,Apartment,2,1,Real Bed,strict,TRUE,NYC,t,f,3,87,1,1
4701058,3.912023005,House,2,1,Real Bed,flexible,FALSE,LA,t,t,3,93,1,1
169306,4.317488114,House,3,1,Real Bed,flexible,FALSE,DC,t,t,0,,0,2
17665510,4.248495242,Apartment,1,1,Real Bed,moderate,TRUE,NYC,t,f,0,,1,1
15532430,3.912023005,Apartment,2,1,Real Bed,strict,TRUE,LA,t,f,3,87,0,1
19911540,4.59511985,Apartment,4,1,Real Bed,strict,TRUE,LA,t,t,9,96,1,2
19610807,4.007333185,Apartment,2,1,Real Bed,strict,FALSE,NYC,t,t,10,96,1,1
20786037,3.526360525,House,1,1,Real Bed,strict,TRUE,LA,t,t,7,93,1,1
1864757,7.003065459,Apartment,8,1,Real Bed,strict,TRUE,NYC,t,t,15,99,3,5
4746764,5.105945474,Apartment,2,1,Real Bed,strict,TRUE,NYC,t,f,8,93,0,1
17317366,4.48863637,Apartment,2,1,Real Bed,strict,FALSE,Boston,t,f,3,87,1,1
17347989,5.075173815,Apartment,2,2,Real Bed,flexible,FALSE,NYC,t,f,1,100,1,1
4896839,4.077537444,Apartment,1,1,Real Bed,moderate,TRUE,NYC,t,t,1,100,1,1
15215678,3.80666249,Apartment,2,1,Real Bed,flexible,TRUE,NYC,t,t,14,95,1,1
7159258,5.164785974,Apartment,6,1,Real Bed,moderate,TRUE,NYC,t,t,23,100,2,3
9328896,4.094344562,Apartment,2,1,Real Bed,strict,FALSE,NYC,t,f,0,,1,1
19870249,5.298317367,Apartment,2,1,Real Bed,moderate,TRUE,NYC,t,t,1,100,1,2
5526245,3.912023005,Apartment,2,1,Real Bed,flexible,TRUE,NYC,t,f,1,100,1,1
15548666,4.804021045,Apartment,3,1,Real Bed,strict,TRUE,Boston,t,t,0,,0,1
16703040,5.616771098,Apartment,5,2,Real Bed,moderate,TRUE,SF,t,t,25,98,2,2
4922204,4.406719247,Apartment,1,1,Real Bed,flexible,FALSE,NYC,t,t,0,,1,1
11786930,3.688879454,Apartment,2,1,Real Bed,flexible,FALSE,NYC,t,t,14,100,1,1
1752714,4.48863637,Apartment,2,1,Real Bed,strict,TRUE,LA,t,t,11,98,1,1
13641058,4.700480366,Loft,2,2,Real Bed,flexible,TRUE,NYC,t,t,5,100,1,1
6414967,4.077537444,Apartment,4,1,Real Bed,flexible,TRUE,LA,t,f,13,98,1,1
7563764,5.424950017,Apartment,4,2,Real Bed,moderate,TRUE,Chicago,t,f,0,,2,2
9872904,3.951243719,Apartment,2,1,Real Bed,moderate,TRUE,NYC,t,f,0,,1,1
16285014,5.351858133,Apartment,3,1,Real Bed,strict,TRUE,SF,t,t,13,95,1,2
11181138,4.700480366,Apartment,1,1,Real Bed,flexible,FALSE,NYC,t,t,1,100,1,1
15424599,3.912023005,House,2,1.5,Real Bed,moderate,TRUE,LA,t,t,28,,1,1
15482378,4.317488114,Apartment,2,1,Real Bed,strict,TRUE,NYC,t,f,38,96,1,2
7731797,5.634789603,House,8,1,Real Bed,strict,TRUE,NYC,t,t,26,93,3,4
13511137,4.584967479,Apartment,3,1,Real Bed,flexible,TRUE,LA,t,f,0,,1,2
16443243,4.934473933,Townhouse,4,1,Real Bed,strict,FALSE,NYC,t,f,10,98,2,3
9391829,4.941642423,Apartment,2,1,Real Bed,strict,TRUE,SF,t,t,15,100,1,2
7369899,4.17438727,Apartment,2,1,Real Bed,flexible,FALSE,NYC,t,t,11,93,1,1
7639730,4.343805422,House,1,1,Real Bed,moderate,TRUE,LA,t,t,23,96,1,1
14139488,4.234106505,House,2,1,Real Bed,strict,TRUE,LA,t,t,25,97,1,1
6783846,4.343805422,House,1,1,Real Bed,flexible,TRUE,LA,t,t,0,,1,1
14124243,4.644390899,Apartment,2,1,Real Bed,flexible,FALSE,NYC,t,f,1,80,1,1
13881577,4.553876892,Apartment,2,1,Real Bed,moderate,FALSE,NYC,t,t,22,96,1,1
20478876,3.688879454,Apartment,2,1,Real Bed,flexible,TRUE,DC,t,t,0,,1,1
136493,5.010635294,Apartment,3,1,Real Bed,moderate,TRUE,NYC,t,t,16,98,0,1
