student_id,age,programme_level,nationality_group,boarding_status,attendance_rate,assessment_completion_rate,current_grade,lms_engagement_score,wellbeing_flag,safeguarding_flag,intervention_count,guardian_contact_complete,record_completeness_score,access_review_overdue_flag,academic_risk_level
STU000267,17,A-Level,EU,Day,0.996,0.952,88.7,0.864,False,False,0,True,0.812,False,Low
STU000268,18,Foundation,UK,Day,0.993,0.96,91.1,0.978,False,False,1,True,0.732,False,Low
STU000269,17,A-Level,EU,Homestay,0.79,0.737,72.8,0.712,False,False,0,True,0.878,True,Medium
STU000270,17,A-Level,UK,Boarding,0.742,0.538,67.4,0.622,True,False,5,True,0.796,False,High
STU000271,18,Foundation,UK,Day,0.799,0.854,75.3,0.758,True,False,0,True,0.826,False,Medium
STU000272,18,Foundation,International,Day,0.775,0.832,87.4,0.968,False,False,0,True,0.637,False,Low
STU000273,19,Foundation,EU,Day,0.77,0.676,71.3,0.762,True,False,3,True,0.75,False,High
STU000274,16,EAP,International,Homestay,0.925,0.902,90.9,0.941,False,False,0,True,0.699,True,Low
STU000275,18,A-Level,International,Day,0.897,0.82,82.7,0.565,False,False,1,True,0.876,True,Medium
STU000276,17,A-Level,UK,Homestay,0.78,0.702,71.9,0.679,False,False,2,True,0.708,False,High
STU000277,18,Foundation,UK,Day,0.982,0.904,89.2,0.676,False,False,1,True,0.855,False,Low
STU000278,18,A-Level,UK,Homestay,0.87,0.806,82.8,0.744,False,False,0,True,0.853,False,Low
STU000279,18,Foundation,International,Day,0.864,0.923,87.5,0.94,False,False,0,True,0.931,True,Low
STU000280,18,Foundation,UK,Day,0.894,0.716,64.6,0.582,True,False,0,True,0.802,False,High
STU000281,18,Foundation,UK,Day,0.873,0.905,76.0,0.951,True,False,1,True,0.833,False,Low
STU000282,17,A-Level,International,Boarding,0.897,0.875,84.9,0.753,False,False,2,True,0.857,False,Low
STU000283,18,A-Level,International,Day,0.865,0.863,87.2,0.847,False,False,0,True,0.84,False,Low
STU000284,16,GCSE,UK,Day,0.891,0.91,77.8,0.827,True,False,1,True,0.921,True,Low
STU000285,16,A-Level,UK,Homestay,0.87,0.874,90.7,0.981,False,False,0,True,0.942,False,Low
STU000286,14,GCSE,International,Day,0.884,0.912,78.9,0.798,False,False,2,True,0.799,False,Low
STU000287,17,A-Level,International,Day,0.818,0.664,70.5,0.613,False,False,0,True,0.743,False,High
STU000288,16,A-Level,UK,Homestay,0.98,0.938,85.0,0.912,False,False,0,True,0.888,False,Low
STU000289,17,A-Level,UK,Day,1.0,0.676,69.3,0.48,False,False,0,True,0.786,False,Medium
STU000290,16,A-Level,International,Homestay,0.915,0.708,70.2,0.653,False,False,0,True,0.829,False,Medium
STU000291,15,GCSE,International,Day,0.866,0.855,100.0,0.65,False,False,0,True,0.71,False,Low
STU000292,14,GCSE,International,Day,0.965,0.906,88.4,0.512,False,False,0,True,0.94,False,Low
STU000293,18,Foundation,EU,Day,0.941,0.911,92.2,1.0,False,False,0,True,0.714,False,Low
STU000294,17,A-Level,International,Homestay,0.869,0.771,78.3,0.901,False,False,0,True,0.817,False,Low
STU000295,15,GCSE,UK,Homestay,0.981,0.871,77.6,0.825,False,False,0,True,0.775,False,Low
STU000296,18,A-Level,UK,Homestay,0.799,0.67,59.8,0.79,True,False,4,True,0.663,False,High
STU000297,19,Foundation,International,Day,0.81,0.884,79.8,0.788,False,False,0,True,1.0,False,Low
STU000298,15,GCSE,EU,Homestay,0.895,0.886,90.4,0.837,False,False,0,True,0.808,True,Low
STU000299,16,A-Level,International,Day,0.976,0.962,82.8,0.941,False,False,1,True,0.838,False,Low
STU000300,16,GCSE,UK,Day,0.907,0.725,78.6,0.565,False,False,1,True,0.992,False,Medium
STU000301,16,GCSE,International,Homestay,0.818,0.734,78.4,0.808,False,False,2,True,0.875,False,Medium
STU000302,18,A-Level,UK,Day,0.872,0.928,86.4,0.878,False,False,0,True,0.829,True,Low
STU000303,16,A-Level,International,Day,0.984,0.823,100.0,0.722,False,False,1,False,0.7,False,Low
STU000304,18,A-Level,UK,Day,0.919,0.725,79.9,0.736,False,False,0,True,0.818,True,Medium
STU000305,18,Foundation,International,Boarding,0.899,0.905,83.6,0.691,False,False,1,True,0.951,False,Low
STU000306,18,EAP,International,Day,0.891,1.0,83.3,0.838,False,False,1,False,0.785,False,Low
STU000307,18,A-Level,UK,Day,0.976,0.886,81.4,0.836,False,False,0,True,0.786,False,Low
STU000308,16,A-Level,UK,Homestay,0.971,0.89,77.8,0.81,False,False,1,True,0.779,True,Low
STU000309,19,Foundation,EU,Day,0.802,0.865,68.5,0.649,False,False,1,True,0.957,False,Medium
STU000310,17,A-Level,International,Day,0.966,0.89,86.2,0.949,False,False,0,True,0.806,False,Low
STU000311,18,A-Level,UK,Boarding,0.936,0.892,86.4,0.701,False,False,2,True,0.979,False,Low
STU000312,15,GCSE,UK,Homestay,1.0,0.843,72.4,0.846,False,False,2,True,0.684,False,Low
STU000313,16,GCSE,UK,Day,0.895,0.872,82.5,0.827,False,False,1,True,0.959,False,Low
STU000314,16,EAP,International,Boarding,0.979,0.718,71.9,0.635,False,False,1,True,0.854,False,Medium
STU000315,18,Foundation,UK,Day,0.933,0.835,88.9,0.84,False,False,0,True,0.857,False,Low
STU000316,17,A-Level,UK,Boarding,0.822,0.685,74.0,0.87,False,False,3,True,0.875,True,Medium
STU000317,17,A-Level,International,Day,0.971,0.891,91.0,0.785,False,False,0,True,0.798,False,Low
STU000318,14,GCSE,International,Day,0.957,0.91,82.7,0.868,False,False,0,True,0.913,False,Low
STU000319,15,GCSE,UK,Day,0.855,0.656,75.8,0.633,False,False,0,True,0.875,False,Medium
STU000320,16,A-Level,International,Homestay,0.92,1.0,89.0,0.891,False,False,0,False,0.62,False,Low
STU000321,17,A-Level,International,Boarding,1.0,0.822,84.9,0.664,False,False,0,True,0.879,False,Low
STU000322,18,Foundation,EU,Homestay,0.79,0.675,74.7,0.7,True,False,0,True,0.747,False,High
STU000323,18,A-Level,UK,Boarding,0.951,0.82,98.1,0.926,False,False,1,True,0.741,False,Low
STU000324,16,A-Level,International,Day,0.823,0.878,83.3,0.862,False,False,1,False,0.658,True,Low
STU000325,17,EAP,UK,Day,0.86,0.668,72.7,0.631,False,False,1,True,0.76,False,Medium
STU000326,18,Foundation,UK,Homestay,0.957,0.906,95.2,0.785,False,False,2,False,0.742,False,Low
STU000327,17,A-Level,UK,Boarding,0.918,0.719,72.2,0.691,False,False,2,True,0.757,True,Medium
STU000328,16,A-Level,International,Homestay,0.886,0.89,88.2,0.89,False,False,0,True,0.906,True,Low
STU000329,17,A-Level,EU,Day,1.0,0.851,80.6,0.791,False,False,0,True,0.983,False,Low
STU000330,16,GCSE,International,Day,0.835,0.828,77.8,0.724,False,False,1,True,0.895,False,Medium
STU000331,17,A-Level,UK,Day,0.858,0.661,67.7,0.764,True,False,1,True,0.809,False,High
STU000332,18,Foundation,International,Day,0.934,0.819,84.4,0.655,False,False,1,True,1.0,False,Low
STU000333,14,GCSE,International,Day,0.839,0.696,73.7,0.743,False,False,3,True,0.797,False,Medium
STU000334,15,GCSE,UK,Day,0.936,0.721,67.8,0.63,False,False,0,True,0.838,True,Medium
STU000335,14,GCSE,International,Boarding,0.975,0.869,74.5,0.71,False,False,1,False,0.973,True,Low
STU000336,16,GCSE,UK,Day,0.892,0.776,78.7,0.678,False,False,0,True,0.959,False,Medium
STU000337,18,Foundation,International,Day,0.852,0.842,88.9,0.821,False,False,1,True,0.889,False,Low
STU000338,18,Foundation,UK,Boarding,0.878,0.827,66.0,0.68,False,False,0,True,0.82,False,Medium
STU000339,17,A-Level,EU,Day,0.713,0.679,67.3,0.614,False,False,5,True,0.841,True,High
STU000340,16,GCSE,International,Boarding,0.914,0.753,70.2,0.742,True,False,1,True,0.705,False,Medium
STU000341,16,A-Level,International,Day,0.919,0.805,90.1,0.93,False,False,0,True,0.828,False,Low
STU000342,17,A-Level,UK,Homestay,0.888,0.996,79.8,0.802,False,False,0,True,0.817,False,Low
STU000343,14,GCSE,UK,Boarding,0.783,0.824,78.9,0.818,False,False,3,True,0.827,False,Medium
STU000344,17,A-Level,UK,Homestay,0.978,0.754,67.8,0.535,False,False,1,True,0.915,True,Medium
STU000345,18,A-Level,International,Boarding,0.869,0.831,91.5,0.913,False,False,1,True,0.713,False,Low
STU000346,17,A-Level,EU,Day,0.94,0.807,73.3,0.67,False,False,1,True,0.948,False,Medium
STU000347,17,A-Level,UK,Day,0.899,0.777,86.2,0.682,False,False,0,True,0.799,False,Low
STU000348,16,GCSE,UK,Boarding,0.787,0.863,82.5,0.917,False,False,2,True,0.85,False,Low
STU000349,17,A-Level,International,Boarding,0.989,0.825,77.9,0.815,False,False,0,False,0.727,False,Low
STU000350,17,A-Level,EU,Boarding,0.905,0.872,79.8,0.644,True,False,0,False,0.673,True,Medium
STU000351,17,A-Level,UK,Day,0.953,0.867,87.8,0.706,False,False,0,True,0.808,True,Low
STU000352,18,Foundation,UK,Boarding,0.922,0.622,85.0,0.629,False,False,1,True,0.763,False,Medium
STU000353,16,A-Level,UK,Boarding,0.816,0.778,80.6,0.719,False,False,0,True,0.967,False,Medium
STU000354,16,GCSE,International,Boarding,0.961,0.886,88.2,0.722,False,False,1,True,0.836,False,Low
STU000355,15,GCSE,International,Day,1.0,0.789,90.1,0.86,False,False,0,True,0.875,False,Low
STU000356,16,A-Level,International,Homestay,0.908,0.983,65.9,0.965,False,False,1,True,0.812,False,Low
STU000357,16,GCSE,EU,Day,0.909,0.795,79.9,0.589,False,False,2,True,0.844,True,Medium
STU000358,17,A-Level,International,Day,0.823,0.682,82.3,0.792,False,False,1,True,0.717,True,Medium
STU000359,16,EAP,UK,Homestay,0.726,0.63,66.4,0.543,False,True,3,True,0.648,True,High
STU000360,17,A-Level,UK,Day,0.875,0.721,74.3,0.796,False,False,1,True,0.795,False,Medium
STU000361,18,A-Level,International,Boarding,1.0,0.881,78.4,0.659,False,False,3,True,0.92,True,Low
STU000362,18,A-Level,UK,Day,0.923,0.632,67.6,0.579,True,False,0,True,0.683,False,High
STU000363,18,A-Level,UK,Day,0.895,0.828,84.3,1.0,False,False,2,True,0.753,False,Low
STU000364,18,A-Level,International,Day,0.93,0.925,90.5,1.0,False,False,0,True,0.939,True,Low
STU000365,16,EAP,UK,Day,0.815,0.905,79.8,0.682,False,False,1,True,0.719,False,Medium
STU000366,17,A-Level,International,Day,0.908,1.0,94.9,0.987,False,False,1,True,0.686,False,Low
STU000367,19,EAP,International,Day,0.863,0.723,68.2,0.784,False,False,0,True,0.736,False,Medium
STU000368,17,EAP,EU,Boarding,0.904,0.666,79.7,0.642,False,False,1,True,0.71,False,Medium
STU000369,15,GCSE,UK,Boarding,0.881,0.771,88.5,0.804,False,False,0,True,0.772,False,Low
STU000370,15,GCSE,UK,Homestay,0.844,0.633,59.5,0.783,True,False,2,True,0.855,False,High
STU000371,15,GCSE,UK,Homestay,0.97,0.942,84.9,0.857,False,False,0,True,0.863,True,Low
STU000372,16,GCSE,UK,Day,1.0,0.834,86.3,0.577,False,False,0,True,0.832,False,Low
STU000373,15,GCSE,International,Homestay,0.888,0.81,80.1,0.592,False,False,0,True,0.867,False,Medium
STU000374,17,A-Level,UK,Boarding,0.999,0.918,80.9,0.912,False,False,1,True,0.869,False,Low
STU000375,16,GCSE,UK,Day,0.813,0.699,75.5,0.558,False,False,2,True,0.839,False,Medium
STU000376,17,A-Level,EU,Boarding,0.894,0.767,68.0,0.874,False,False,1,True,0.937,False,Medium
STU000377,17,Foundation,EU,Day,0.761,0.736,71.5,0.679,False,True,1,True,0.909,False,High
STU000378,15,GCSE,International,Boarding,0.878,0.807,85.1,0.528,False,False,2,False,0.763,False,Medium
STU000379,19,Foundation,UK,Day,0.95,0.753,77.8,0.649,False,False,0,True,0.903,False,Medium
STU000380,17,A-Level,International,Day,0.978,0.911,92.6,0.845,False,False,0,True,0.659,False,Low
STU000381,16,GCSE,EU,Day,0.846,0.794,81.2,0.771,False,False,0,True,0.892,False,Low
STU000382,17,A-Level,UK,Day,0.932,0.86,81.1,0.957,False,False,1,True,0.991,True,Low
STU000383,17,A-Level,UK,Homestay,0.986,0.903,82.1,0.796,False,False,0,True,0.801,False,Low
STU000384,19,Foundation,UK,Homestay,0.976,1.0,86.5,0.795,False,False,0,True,0.824,False,Low
STU000385,19,Foundation,International,Day,0.918,1.0,89.2,1.0,False,False,0,True,0.776,False,Low
STU000386,17,Foundation,UK,Day,0.835,0.671,76.4,0.655,False,True,1,True,0.734,True,High
STU000387,16,A-Level,International,Day,0.852,0.773,87.5,0.699,False,False,0,False,0.464,True,Medium
STU000388,16,GCSE,EU,Homestay,0.841,0.843,86.2,0.765,False,False,1,False,0.745,True,Medium
STU000389,19,Foundation,International,Day,0.898,0.781,88.4,0.677,False,False,2,True,0.826,True,Low
STU000390,19,Foundation,UK,Homestay,0.842,0.701,78.7,0.813,False,False,3,True,1.0,False,Medium
STU000391,19,EAP,UK,Boarding,0.873,0.708,54.0,0.75,True,False,0,True,0.72,True,High
STU000392,17,A-Level,UK,Homestay,0.884,0.864,80.2,0.863,True,False,2,True,0.918,False,Low
STU000393,17,A-Level,UK,Boarding,0.879,0.928,72.5,0.695,False,True,1,True,0.864,False,Medium
STU000394,18,Foundation,International,Boarding,0.771,0.655,75.3,0.65,False,False,0,True,0.693,True,High
STU000395,16,A-Level,UK,Boarding,0.902,0.824,84.0,0.986,False,False,0,True,0.803,True,Low
STU000396,18,EAP,UK,Homestay,0.868,0.938,88.1,0.893,False,False,1,True,0.958,False,Low
STU000397,18,Foundation,UK,Homestay,1.0,0.953,91.2,0.96,False,False,1,True,0.624,False,Low
STU000398,17,A-Level,UK,Boarding,0.81,0.76,73.9,0.815,False,False,2,True,0.829,True,Medium
STU000399,18,Foundation,International,Boarding,0.886,0.762,71.7,0.698,False,False,1,True,0.878,True,Medium
STU000400,18,Foundation,International,Homestay,0.927,0.778,75.4,0.682,False,False,1,True,0.877,False,Medium
STU000401,14,GCSE,International,Homestay,0.832,0.771,77.6,0.59,False,False,2,True,0.903,True,Medium
STU000402,17,EAP,UK,Boarding,0.999,0.804,87.8,0.73,True,False,0,True,0.769,False,Low
STU000403,16,A-Level,International,Day,1.0,0.805,89.2,0.944,False,False,1,True,0.85,False,Low
STU000404,17,Foundation,International,Day,0.84,0.77,95.5,0.755,False,False,1,True,0.757,False,Low
STU000405,18,A-Level,UK,Homestay,0.859,0.973,90.4,0.849,False,False,1,True,0.791,True,Low
STU000406,17,Foundation,UK,Day,1.0,1.0,93.2,0.929,False,False,0,True,0.893,False,Low
STU000407,17,A-Level,International,Day,0.998,1.0,100.0,0.991,False,False,0,True,0.931,False,Low
STU000408,15,GCSE,EU,Day,0.874,0.754,69.2,0.82,False,False,0,True,0.742,False,Medium
STU000409,18,EAP,International,Boarding,0.93,0.885,80.5,0.844,False,False,1,True,0.855,True,Low
STU000410,14,GCSE,UK,Boarding,0.803,0.751,76.6,0.535,False,False,2,True,0.928,False,Medium
STU000411,17,A-Level,UK,Day,1.0,0.956,86.6,1.0,False,False,0,True,0.744,False,Low
STU000412,18,EAP,International,Day,0.905,0.976,98.8,0.935,False,False,1,True,0.875,True,Low
STU000413,17,EAP,International,Boarding,0.941,0.805,80.0,0.874,False,False,0,True,0.794,False,Low
STU000414,17,A-Level,EU,Homestay,0.804,0.774,78.3,0.737,False,True,2,True,0.805,True,Medium
STU000415,18,A-Level,International,Day,0.82,0.624,69.1,0.506,False,False,2,True,0.867,True,High
STU000416,18,A-Level,UK,Day,0.932,0.965,100.0,0.82,False,False,0,True,0.75,False,Low
STU000417,17,A-Level,International,Boarding,1.0,0.84,88.6,0.736,False,False,2,True,0.753,True,Low
STU000418,16,A-Level,International,Homestay,0.862,0.688,76.1,0.541,False,False,0,True,0.797,False,Medium
STU000419,17,A-Level,International,Boarding,0.831,0.65,69.8,0.666,False,False,4,True,0.978,False,Medium
STU000420,18,Foundation,UK,Boarding,0.921,0.91,81.2,0.824,False,False,1,True,0.801,True,Low
STU000421,17,Foundation,UK,Homestay,1.0,0.935,89.3,0.875,False,False,1,True,0.974,False,Low
STU000422,18,Foundation,International,Day,0.855,0.733,78.5,0.623,False,False,1,True,0.892,False,Medium
STU000423,15,GCSE,EU,Day,0.883,0.771,77.7,0.564,False,False,0,True,1.0,False,Medium
STU000424,17,A-Level,EU,Boarding,0.959,0.915,74.7,0.745,False,False,0,True,0.771,False,Low
STU000425,16,GCSE,International,Homestay,0.918,0.782,75.3,0.779,True,False,1,True,0.971,True,Medium
STU000426,18,A-Level,EU,Boarding,0.792,0.702,65.6,0.578,True,True,4,True,0.743,False,High
STU000427,17,A-Level,EU,Homestay,0.931,0.776,68.6,0.664,True,False,0,True,0.865,False,Medium
STU000428,19,Foundation,UK,Boarding,0.894,0.616,74.5,0.749,True,False,6,True,0.824,False,Medium
STU000429,16,A-Level,UK,Boarding,0.901,0.806,75.5,0.657,False,False,0,True,1.0,False,Medium
STU000430,16,GCSE,UK,Day,0.963,0.612,76.0,0.523,False,False,2,True,0.82,False,Medium
STU000431,14,GCSE,International,Day,0.954,0.848,82.1,0.796,False,False,1,True,0.829,False,Low
STU000432,17,Foundation,UK,Boarding,0.827,0.734,72.8,0.542,False,False,0,True,0.762,False,Medium
STU000433,17,A-Level,EU,Day,1.0,0.74,83.5,0.84,False,False,1,True,0.759,False,Low
STU000434,15,GCSE,International,Day,0.924,0.808,84.0,0.719,False,False,0,True,0.794,False,Low
STU000435,16,GCSE,International,Homestay,0.996,0.82,89.0,0.751,False,False,0,True,0.815,False,Low
STU000436,18,Foundation,International,Homestay,0.904,0.748,68.5,0.654,False,False,1,False,0.715,False,Medium
STU000437,15,GCSE,UK,Day,0.822,0.732,64.3,0.613,True,True,5,True,0.795,False,High
STU000438,18,Foundation,International,Boarding,0.895,0.894,79.3,0.654,True,False,1,True,0.855,True,Medium
STU000439,18,Foundation,UK,Day,0.938,0.981,100.0,1.0,False,False,1,True,0.798,True,Low
STU000440,15,GCSE,UK,Day,1.0,0.825,88.4,0.684,False,False,0,True,0.873,False,Low
STU000441,15,GCSE,UK,Boarding,0.933,0.762,82.8,0.874,False,False,3,True,0.93,False,Low
STU000442,18,EAP,UK,Boarding,0.898,0.908,74.3,0.736,False,False,0,True,0.893,False,Low
STU000443,18,A-Level,UK,Day,0.971,0.85,83.2,0.816,False,False,0,True,0.859,False,Low
STU000444,18,A-Level,International,Day,0.93,0.691,94.0,0.769,False,False,0,True,0.741,False,Low
STU000445,18,Foundation,UK,Day,1.0,0.782,72.6,0.81,False,False,3,True,0.767,True,Low
STU000446,18,EAP,International,Homestay,0.92,0.729,77.6,0.791,False,False,0,True,0.905,False,Low
STU000447,17,EAP,UK,Boarding,0.987,0.804,93.8,0.874,False,False,1,True,0.84,False,Low
STU000448,18,Foundation,UK,Day,0.912,0.934,100.0,0.916,True,False,4,True,0.705,False,Low
STU000449,17,A-Level,EU,Day,0.757,0.678,67.9,0.555,False,False,1,True,0.648,False,High
STU000450,16,GCSE,International,Boarding,0.848,0.725,76.3,0.5,False,False,1,True,0.91,False,Medium
STU000451,18,Foundation,International,Boarding,0.869,0.536,76.8,0.672,False,False,2,True,0.876,False,Medium
STU000452,18,A-Level,International,Homestay,0.795,0.808,82.0,0.723,False,False,1,True,0.888,False,Medium
STU000453,18,A-Level,International,Day,0.806,0.722,73.2,0.628,True,False,1,True,0.779,False,High
STU000454,19,EAP,International,Homestay,0.76,0.596,80.0,0.88,True,False,2,False,0.678,False,High
STU000455,16,GCSE,International,Day,0.822,0.719,86.2,0.87,False,False,1,False,0.679,False,Medium
STU000456,17,A-Level,International,Day,0.917,0.887,85.8,0.708,False,False,0,True,0.871,False,Low
STU000457,15,GCSE,UK,Day,1.0,0.888,100.0,0.965,False,False,0,True,0.985,True,Low
STU000458,17,A-Level,EU,Boarding,0.736,0.752,71.2,0.688,True,False,3,True,0.648,False,High
STU000459,14,GCSE,UK,Homestay,0.815,0.711,74.3,0.609,False,False,1,True,0.777,False,Medium
STU000460,15,GCSE,UK,Boarding,0.863,0.729,74.7,0.704,False,False,0,True,0.738,False,Medium
STU000461,15,GCSE,EU,Boarding,0.89,0.772,61.6,0.707,False,False,2,True,1.0,False,Medium
STU000462,17,A-Level,UK,Day,0.792,0.544,69.1,0.618,False,False,3,True,0.837,True,High
STU000463,19,Foundation,UK,Day,0.794,0.752,71.3,0.661,False,True,3,False,0.595,False,High
STU000464,18,A-Level,UK,Boarding,0.845,0.698,68.0,0.784,False,False,3,True,0.806,True,Medium
STU000465,17,EAP,International,Boarding,0.922,0.675,72.5,0.767,False,False,3,True,0.744,True,Medium
STU000466,17,A-Level,UK,Boarding,0.93,0.694,84.5,0.734,False,False,3,True,0.726,False,Medium
STU000467,17,A-Level,UK,Day,0.889,0.718,67.6,0.725,False,False,1,True,0.759,False,Medium
STU000468,18,Foundation,International,Day,0.874,0.841,80.5,0.753,False,False,0,True,0.643,False,Medium
STU000469,16,GCSE,EU,Day,0.85,0.748,84.6,0.823,False,False,0,True,0.755,False,Low
STU000470,18,EAP,UK,Homestay,0.904,0.85,73.2,0.707,False,False,0,True,0.705,False,Medium
STU000471,15,GCSE,UK,Boarding,0.832,0.838,79.8,0.732,False,False,1,True,0.993,False,Medium
STU000472,19,EAP,UK,Day,1.0,0.895,86.6,0.668,False,False,0,True,0.788,False,Low
STU000473,16,GCSE,UK,Day,0.795,0.855,82.9,0.625,False,False,0,False,0.671,False,Medium
STU000474,17,Foundation,UK,Day,0.854,0.765,77.4,0.607,False,False,1,False,0.787,False,Medium
STU000475,17,A-Level,UK,Day,0.961,0.969,94.0,0.977,False,False,0,True,0.806,False,Low
STU000476,17,EAP,International,Boarding,0.872,0.764,75.9,0.809,False,False,5,True,0.678,False,Medium
STU000477,15,GCSE,EU,Homestay,0.947,0.623,78.1,0.705,False,False,1,False,0.604,False,Medium
STU000478,16,A-Level,International,Boarding,1.0,0.812,85.6,0.592,False,False,2,True,0.819,True,Low
STU000479,18,EAP,UK,Day,0.958,0.69,67.0,0.671,False,False,2,True,0.904,False,Medium
STU000480,17,A-Level,UK,Boarding,0.816,0.683,78.9,0.819,False,False,1,True,0.81,False,Medium
STU000481,17,A-Level,International,Boarding,0.755,0.594,86.4,0.697,True,False,1,True,0.793,False,High
STU000482,17,A-Level,UK,Day,0.887,0.781,72.2,0.576,False,False,1,True,0.739,False,Medium
STU000483,17,A-Level,International,Homestay,0.931,0.835,80.2,0.597,False,False,2,False,0.765,False,Low
